customer_id,age,gender,city,branch,employment_type,annual_income,loan_type,loan_amount,loan_tenure_months,interest_rate,monthly_emi,credit_score,loan_purpose,loan_status,application_date,debt_to_income
PKB10609,30.0,Male,Islamabad,Blue Area,Business Owner,50000.0,Personal Loan,2230000.0,24,19.68,113149.0,714.0,Travel,Approved,2023-06-01 13:00:22.528160,27.156
PKB10610,59.0,Male,Faisalabad,Canal Road,Self-Employed,331000.0,Education Loan,470000.0,84,16.95,9591.0,550.0,Travel,Defaulted,2024-06-12 10:23:34.768460,0.348
PKB10611,43.0,Male,Karachi,Saddar,Salaried,255000.0,Auto Loan,620000.0,12,9.52,54370.0,522.0,Wedding,Rejected,2022-07-18 17:45:07.884856,2.559
PKB10612,23.0,Female,Multan,Gulgasht,Salaried,134000.0,Business Loan,140000.0,120,10.02,1852.0,591.0,Medical,Rejected,2023-04-22 14:48:30.638297,0.166
PKB10613,45.0,Female,Rawalpindi,Saddar,Freelancer,128000.0,Personal Loan,2230000.0,120,9.17,,622.0,Business Expansion,Approved,2021-12-27 22:06:27.484355,2.668
PKB10614,29.0,Female,Karachi,DHA,Self-Employed,124000.0,Home Loan,530000.0,24,11.98,24944.0,594.0,Business Expansion,Rejected,2021-10-23 10:39:47.984981,2.414
PKB10615,32.0,Male,Quetta,Jinnah Road,Government,74000.0,Auto Loan,780000.0,60,10.33,16700.0,614.0,Home Renovation,Approved,2022-12-04 16:16:49.261576,2.708
PKB10616,34.0,Female,SIALKOT,Paris Road,Salaried,118000.0,Business Loan,1600000.0,120,12.01,22965.0,,Education,Approved,2022-02-07 10:37:59.849812,2.335
PKB10617,38.0,Male,Karachi,DHA,Self-Employed,57000.0,Personal Loan,450000.0,24,13.7,21542.0,490.0,Home Renovation,Rejected,2021-06-28 20:43:33.266583,4.535
PKB10618,29.0,Male,Lahore,DHA,Salaried,134000.0,Education Loan,1430000.0,120,21.23,28812.0,500.0,Vehicle Purchase,Approved,2021-11-22 18:53:37.021276,2.58
PKB10619,42.0,Male,Peshawar,Hayatabad,Self-Employed,166000.0,Business Loan,170000.0,120,16.74,2927.0,361.0,Business Expansion,Rejected,2023-11-14 15:06:31.989987,0.212
PKB10620,39.0,Female,Multan,Cantt,Freelancer,79000.0,Personal Loan,1070000.0,48,19.77,32430.0,709.0,Education,Approved,2022-08-13 06:59:55.494367,4.926
PKB10621,51.0,Male,Karachi,Clifton,Freelancer,69000.0,Business Loan,2190000.0,12,18.09,200873.0,621.0,Wedding,Approved,2021-01-23 08:35:26.658322,34.934
PKB10622,39.0,Female,Karachi,Clifton,Self-Employed,48000.0,Home Loan,490000.0,48,10.02,12432.0,719.0,Home Renovation,Closed,2023-09-30 21:55:38.673341,3.108
PKB10623,52.0,Female,Lahore,Gulberg,Self-Employed,237000.0,Home Loan,1600000.0,12,18.43,147016.0,511.0,Wedding,Rejected,2021-06-20 21:05:10.888610,7.444
PKB10624,59.0,Male,Islamabad,G-9,Freelancer,72000.0,Home Loan,2630000.0,120,12.21,38053.0,622.0,Wedding,Rejected,2023-05-02 04:46:33.491864,6.342
PKB10625,53.0,Male,Rawalpindi,Saddar,Government,88000.0,Auto Loan,610000.0,84,17.13,12512.0,640.0,Electronics,Approved,2021-05-03 23:14:56.620775,1.706
PKB10626,32.0,Female,Lahore,Model Town,Salaried,118000.0,Auto Loan,580000.0,60,13.1,13226.0,566.0,Electronics,Closed,2022-02-01 01:19:17.947434,1.345
PKB10627,46.0,Male,ISLAMABAD,G-9,Self-Employed,117000.0,Home Loan,390000.0,120,21.97,8053.0,472.0,Wedding,Rejected,2024-05-13 02:09:45.732165,0.826
PKB10628,54.0,Male,Multan,Husain Agahi,Salaried,154000.0,Auto Loan,510000.0,12,12.06,45327.0,785.0,Home Renovation,Rejected,2023-01-10 09:49:20.200250,3.532
PKB10629,59.0,Male,Karachi,Saddar,Self-Employed,79000.0,Auto Loan,410000.0,12,12.27,36480.0,752.0,Electronics,Approved,2022-03-11 09:11:29.361702,5.541
PKB10630,62.0,Male,Lahore,Model Town,Self-Employed,50000.0,Auto Loan,390000.0,12,21.06,36326.0,583.0,Vehicle Purchase,Closed,2024-03-21 09:20:30.037546,8.718
PKB10631,29.0,Male,Faisalabad,Peoples Colony,Self-Employed,45000.0,Personal Loan,1690000.0,120,8.83,21253.0,668.0,Travel,Defaulted,2024-06-17 05:22:36.195244,5.667
PKB10632,32.0,Male,Quetta,Satellite Town,Salaried,70000.0,Business Loan,420000.0,24,17.91,20950.0,573.0,Travel,Defaulted,2022-08-16 11:39:16.445556,3.591
PKB10633,43.0,Male,Islamabad,F-10,Salaried,56000.0,Home Loan,870000.0,84,18.29,18434.0,525.0,Electronics,Approved,2022-05-09 11:19:26.958698,3.95
PKB10634,45.0,Male,Islamabad,G-9,Self-Employed,82000.0,Personal Loan,750000.0,24,19.79%,38095.0,793.0,Home Renovation,Approved,2023-06-27 02:15:10.137672,5.575
PKB10635,62.0,Female,Karachi,Clifton,Business Owner,,Personal Loan,2080000.0,60,21.65,57034.0,462.0,Travel,Rejected,2024-02-28 00:45:03.379224,3.169
PKB10636,38.0,Female,Lahore,Model Town,Government,79000.0,Home Loan,510000.0,120,21.67,10427.0,592.0,Medical,Rejected,2021-10-21 20:20:07.509386,1.584
PKB10637,33.0,Female,Islamabad,I-8,Salaried,79000.0,Business Loan,950000.0,12,9.38,83246.0,628.0,Travel,Defaulted,2021-07-13 05:40:37.546933,12.645
PKB10638,53.0,Male,KARACHI,Gulshan,Freelancer,98000.0,Home Loan,1270000.0,84,19.59,27889.0,,Business Expansion,Approved,2022-01-25 16:00:36.045056,3.415
PKB10639,36.0,Female,Lahore,Johar Town,Business Owner,77000.0,Auto Loan,2070000.0,84,17.23,42578.0,705.0,Home Renovation,Approved,2023-07-27 10:28:59.173967,6.636
PKB10640,37.0,Male,Lahore,Model Town,Salaried,95000.0,Personal Loan,510000.0,36,17.24,18244.0,461.0,Electronics,Rejected,2022-05-04 16:20:25.531914,2.305
PKB10641,43.0,Male,Karachi,Clifton,Salaried,137000.0,Home Loan,470000.0,60,10.23,10039.0,619.0,Electronics,Approved,2024-05-24 06:27:29.061326,0.879
PKB10642,49.0,Female,Lahore,Gulberg,Government,168000.0,Education Loan,350000.0,84,17.28,7209.0,622.0,Travel,Approved,2021-10-05 21:03:22.753441,0.515
PKB10643,41.0,Female,Karachi,Gulshan,Business Owner,180000.0,Business Loan,3490000.0,120,21.76,71568.0,598.0,Home Renovation,Defaulted,2021-01-13 18:37:23.804755,4.771
PKB10644,54.0,Female,Lahore,Model Town,Freelancer,339000.0,Personal Loan,1920000.0,12,20.81,178603.0,678.0,Vehicle Purchase,Rejected,2021-09-18 07:26:57.521902,6.322
PKB10645,31.0,Female,Karachi,Saddar,Business Owner,139000.0,Home Loan,710000.0,12,14.43,63893.0,486.0,Medical,Approved,2023-03-23 06:34:41.602002,5.516
PKB10646,61.0,Male,Quetta,Airport Road,Government,,Personal Loan,2820000.0,84,9.04%,45428.0,581.0,Electronics,Rejected,2024-06-30 00:00:00.000000,1.446
PKB10647,53.0,Male,Rawalpindi,Saddar,Self-Employed,62000.0,Home Loan,680000.0,24,13.39,32453.0,665.0,Home Renovation,Approved,2022-07-29 22:02:51.214017,6.281
PKB10648,54.0,Female,Faisalabad,Canal Road,Salaried,,Business Loan,1210000.0,60,19.66,31829.0,684.0,Electronics,Approved,2023-05-11 18:44:36.345431,1.104
PKB10649,23.0,Male,MULTAN,Husain Agahi,Salaried,79000.0,Business Loan,730000.0,12,17.97,66916.0,634.0,Electronics,Rejected,2021-05-02 08:55:16.145181,10.164
PKB10650,54.0,Male,Islamabad,F-10,Self-Employed,83000.0,Personal Loan,960000.0,84,14.7,18364.0,592.0,Business Expansion,Defaulted,2021-05-07 03:54:17.571964,2.655
PKB10651,54.0,Female,Karachi,DHA,Government,92000.0,Education Loan,890000.0,12,9.24,77931.0,608.0,Travel,Rejected,2023-01-13 14:28:41.151439,10.165
PKB10652,62.0,Female,islamabad,G-9,Self-Employed,,Auto Loan,540000.0,84,14.26,10197.0,690.0,Business Expansion,Rejected,2024-03-16 14:21:28.610763,1.406
PKB10653,34.0,Male,Rawalpindi,Bahria Town,Government,104000.0,Home Loan,1570000.0,60,14.83,37210.0,623.0,Travel,Approved,2022-10-17 18:26:34.993742,4.293
PKB10654,51.0,Female,Multan,Gulgasht,Salaried,70000.0,Home Loan,1200000.0,84,21.04,27404.0,521.0,Electronics,Closed,2022-06-16 19:11:38.372966,4.698
PKB10655,54.0,Female,Lahore,DHA,Self-Employed,162000.0,Auto Loan,1500000.0,36,17.15,53591.0,502.0,Home Renovation,Defaulted,2022-09-23 19:31:27.859824,3.97
PKB10656,34.0,Female,Karachi,DHA,Salaried,71000.0,Auto Loan,910000.0,84,12.71,16412.0,478.0,Wedding,Closed,2021-04-06 19:40:28.535669,2.774
PKB10657,47.0,Male,Lahore,Johar Town,Self-Employed,146000.0,Home Loan,390000.0,84,15.59,7655.0,758.0,Travel,Approved,2022-04-29 21:21:24.105131,0.629
PKB10658,43.0,Male,Lahore,Gulberg,Government,247000.0,Home Loan,2410000.0,120,9.39,31040.0,696.0,Wedding,Closed,2021-05-18 08:12:00.901126,1.508
PKB10659,60.0,Male,Rawalpindi,Bahria Town,Government,80000.0,Personal Loan,610000.0,60,21.63,16719.0,609.0,Medical,Defaulted,2023-06-12 17:18:05.857321,2.508
PKB10660,23.0,Male,Rawalpindi,Bahria Town,Freelancer,159000.0,Business Loan,940000.0,120,13.36,14236.0,576.0,Business Expansion,Defaulted,2024-06-07 15:24:33.341677,1.074
PKB10661,,Male,Lahore,DHA,Salaried,138000.0,Home Loan,1140000.0,84,14.95,21966.0,565.0,Wedding,Approved,2021-02-17 21:50:14.267834,1.91
PKB10662,60.0,Male,Hyderabad,Latifabad,Self-Employed,381000.0,Personal Loan,940000.0,60,13.3,21533.0,723.0,Business Expansion,Approved,2024-01-09 12:35:08.635794,0.678
PKB10663,47.0,Male,Rawalpindi,Saddar,Salaried,73000.0,Business Loan,1380000.0,36,17.71,49690.0,800.0,Travel,Closed,2024-05-14 16:29:26.207759,8.168
PKB10664,36.0,Female,Karachi,DHA,Self-Employed,159000.0,Education Loan,1550000.0,60,17.44,38889.0,562.0,Travel,Defaulted,2023-08-02 19:47:41.076345,2.935
PKB10665,55.0,Male,Karachi,Gulshan,Business Owner,37000.0,Education Loan,620000.0,12,18.16,56889.0,728.0,Medical,Approved,2022-06-02 10:14:34.092615,18.45
PKB10666,,Female,KARACHI,Gulshan,Government,73000.0,Home Loan,2280000.0,120,12.12,32870.0,622.0,Travel,Closed,2024-01-15 21:53:50.538172,5.403
PKB10667,61.0,Female,Karachi,DHA,Business Owner,122000.0,Personal Loan,610000.0,60,12.76,13805.0,599.0,Electronics,Rejected,2021-06-11 07:07:08.035043,1.358
PKB10668,32.0,Male,Karachi,Saddar,Salaried,228000.0,Home Loan,920000.0,36,10.19,29768.0,762.0,Medical,Approved,2021-02-22 16:49:15.694618,1.567
PKB10669,24.0,Female,KARACHI,DHA,Business Owner,47000.0,Personal Loan,560000.0,48,17.35,16260.0,619.0,Wedding,Approved,2021-06-14 11:46:28.986232,4.151
PKB10670,27.0,Male,Lahore,Gulberg,Salaried,158000.0,Education Loan,460000.0,84,9.04,7410.0,,Travel,Closed,2023-01-12 00:09:00.675844,0.563
PKB10671,30.0,Male,Karachi,DHA,Business Owner,95000.0,Personal Loan,1520000.0,60,16.57,37425.0,643.0,Home Renovation,Approved,2021-09-08 17:28:54.668335,4.727
PKB10672,27.0,Female,Quetta,Jinnah Road,Salaried,40000.0,Personal Loan,6490000.0,84,20.24,145058.0,465.0,Education,Rejected,2021-11-05 05:17:11.789737,43.517
PKB10673,30.0,Male,Karachi,Clifton,Salaried,110000.0,Home Loan,570000.0,24,20.53,29158.0,647.0,Vehicle Purchase,Rejected,2022-07-02 18:28:23.128911,3.181
PKB10674,60.0,Female,Islamabad,I-8,Self-Employed,275000.0,Home Loan,1710000.0,12,14.56,153987.0,566.0,Electronics,Defaulted,2023-01-02 10:10:57.822277,6.719
PKB10675,52.0,Male,Lahore,Model Town,Freelancer,,Business Loan,580000.0,120,14.7,9251.0,484.0,Education,Rejected,2022-03-24 03:48:53.166458,2.22
PKB10676,53.0,Female,Hyderabad,Latifabad,Salaried,92000.0,Home Loan,720000.0,12,9.54,63146.0,570.0,Education,Closed,2024-04-22 07:53:59.549436,8.236
PKB10677,,Male,karachi,Clifton,Salaried,55000.0,Personal Loan,2500000.0,24,17.56,124279.0,570.0,Business Expansion,Closed,2023-01-05 14:50:18.773466,27.115
PKB10678,33.0,Female,Lahore,Johar Town,Business Owner,75000.0,Personal Loan,340000.0,24,19.59,17237.0,717.0,Electronics,Approved,2022-04-04 08:06:36.495619,2.758
PKB10679,29.0,Male,Hyderabad,Auto Bhan,Salaried,233000.0,Home Loan,290000.0,120,11.8,4127.0,518.0,Electronics,Rejected,2021-05-11 22:53:18.998748,0.213
PKB10680,29.0,Female,Peshawar,Saddar,Salaried,84000.0,Personal Loan,690000.0,60,14.19,16123.0,544.0,Medical,Approved,2024-03-27 18:39:11.939924,2.303
PKB10681,49.0,Female,Peshawar,Saddar,Self-Employed,229000.0,Auto Loan,1160000.0,24,19.82,58937.0,642.0,Business Expansion,Approved,2021-06-19 06:45:30.413016,3.088
PKB10682,41.0,Male,Lahore,DHA,Salaried,192000.0,Auto Loan,1010000.0,48,20.34,30918.0,494.0,Wedding,Rejected,2022-04-17 02:44:00.300375,1.932
PKB10683,28.0,Male,Karachi,DHA,Business Owner,79000.0,Auto Loan,940000.0,84,11.78,16483.0,557.0,Vehicle Purchase,Closed,2022-09-25 09:51:08.335419,2.504
PKB10684,32.0,Male,Faisalabad,Clock Tower,Government,73000.0,Education Loan,750000.0,84,15.93%,14867.0,461.0,Wedding,Defaulted,2022-06-15 04:51:57.897371,2.444
PKB10685,41.0,Female,Sialkot,Kashmir Road,Self-Employed,58000.0,Education Loan,1260000.0,36,11.1,41310.0,707.0,Home Renovation,Approved,2023-04-09 20:11:06.833541,8.547
PKB10686,37.0,Male,Islamabad,F-10,Freelancer,,Education Loan,90000.0,24,9.88,4148.0,591.0,Vehicle Purchase,Approved,2023-05-26 03:41:40.625782,0.889
PKB10687,25.0,Female,Rawalpindi,Bahria Town,Self-Employed,,Personal Loan,430000.0,24,20.8,22054.0,618.0,Business Expansion,Rejected,2023-11-09 20:07:30.563204,2.169
PKB10688,27.0,Female,Lahore,Johar Town,Salaried,98000.0,Personal Loan,680000.0,48,19.58,,707.0,Travel,Approved,2021-02-27 11:48:17.121401,2.515
PKB10689,43.0,Male,Multan,Gulgasht,Salaried,68000.0,Home Loan,1190000.0,12,18.76,109530.0,551.0,Travel,Rejected,2023-02-19 08:01:12.090112,19.329
PKB10690,47.0,Male,Karachi,DHA,Self-Employed,39000.0,Business Loan,2070000.0,12,9.16,181178.0,590.0,Business Expansion,Defaulted,2024-03-18 04:41:09.086357,55.747
PKB10691,24.0,Male,Lahore,DHA,Salaried,105000.0,Education Loan,390000.0,84,19.89,8635.0,519.0,Wedding,Closed,2022-09-01 10:56:01.201501,0.987
PKB10692,62.0,Female,Lahore,Johar Town,Freelancer,74000.0,Business Loan,2020000.0,84,14.41,38314.0,519.0,Business Expansion,Rejected,2023-01-26 09:06:04.956195,6.213
PKB10693,63.0,Male,ISLAMABAD,I-8,Government,88000.0,Personal Loan,530000.0,60,13.12,12092.0,532.0,Business Expansion,Defaulted,2022-01-24 01:40:55.569461,1.649
PKB10694,35.0,Male,KARACHI,Gulshan,Salaried,119000.0,Education Loan,670000.0,120,15.88,11173.0,573.0,Education,Rejected,2023-03-16 21:15:59.699624,1.127
PKB10695,32.0,Female,Karachi,Gulshan,Self-Employed,22000.0,Home Loan,1100000.0,48,9.73,27756.0,583.0,Home Renovation,Defaulted,2023-10-04 02:34:59.624530,15.14
PKB10696,39.0,Male,Rawalpindi,Satellite Town,Government,39000.0,Personal Loan,630000.0,120,18.71,11641.0,647.0,Electronics,Approved,2023-10-16 21:12:23.429286,3.582
PKB10697,33.0,Female,Lahore,Model Town,Freelancer,392000.0,Home Loan,1590000.0,120,16.36,26992.0,535.0,Travel,Approved,2022-12-28 15:11:56.395494,0.826
PKB10698,44.0,Male,Rawalpindi,Satellite Town,Business Owner,73000.0,Personal Loan,550000.0,36,11.02,18012.0,650.0,Education,Closed,2021-07-26 00:18:01.351689,2.961
PKB10699,33.0,Male,Karachi,Gulshan,Self-Employed,22000.0,Home Loan,560000.0,120,11.04,7727.0,666.0,Business Expansion,Approved,2021-08-25 08:31:50.387984,4.215
PKB10700,34.0,Female,Islamabad,I-8,Government,41000.0,Home Loan,1520000.0,36,10.99,49756.0,575.0,Medical,Defaulted,2022-11-04 08:03:00.225281,14.563
PKB10701,46.0,Male,Islamabad,G-9,Self-Employed,438000.0,Home Loan,430000.0,120,9.27,5510.0,543.0,Education,Rejected,2024-04-30 07:32:21.927409,0.151
PKB10702,40.0,Male,Karachi,Saddar,Self-Employed,65000.0,Auto Loan,870000.0,48,16.44,24853.0,628.0,Business Expansion,Approved,2021-03-15 11:05:01.877346,4.588
PKB10703,57.0,Female,Lahore,DHA,Salaried,198000.0,Business Loan,230000.0,36,19.84,8529.0,600.0,Travel,Approved,2021-03-13 20:45:21.401752,0.517
PKB10704,29.0,Male,Karachi,Clifton,Salaried,106000.0,Auto Loan,2610000.0,12,8.74,227934.0,640.0,Electronics,Approved,2024-02-02 11:30:15.769712,25.804
PKB10705,50.0,Female,Karachi,DHA,Self-Employed,74000.0,Home Loan,1700000.0,36,9.16,54186.0,769.0,Business Expansion,Approved,2023-11-06 15:28:09.612015,8.787
PKB10706,53.0,Female,Hyderabad,Qasimabad,Salaried,157000.0,Business Loan,5000000.0,36,16.23,176353.0,626.0,Home Renovation,Approved,2023-11-29 00:03:36.270337,13.479
PKB10707,39.0,Male,Lahore,Model Town,Salaried,24000.0,Education Loan,1860000.0,48,19.56,56165.0,559.0,Wedding,Defaulted,2024-04-20 17:34:19.073842,28.082
PKB10708,27.0,Male,Peshawar,Saddar,Government,42000.0,Personal Loan,330000.0,48,12.91,8838.0,535.0,Vehicle Purchase,Defaulted,2024-01-17 12:13:31.013767,2.525
PKB10709,39.0,Female,Lahore,Gulberg,Salaried,73000.0,Home Loan,1160000.0,36,13.22,39208.0,539.0,Education,Defaulted,2024-01-14 07:34:10.062578,6.445
PKB10710,40.0,Male,Faisalabad,Canal Road,Self-Employed,44000.0,Personal Loan,380000.0,24,16.55,18706.0,481.0,Education,Rejected,2024-04-27 02:53:00.976220,5.102
PKB10711,43.0,Male,Multan,Husain Agahi,Self-Employed,70000.0,Personal Loan,2200000.0,48,12.2,58151.0,708.0,Education,Closed,2021-05-08 18:13:58.047559,9.969
PKB10712,58.0,Female,Rawalpindi,Bahria Town,Freelancer,165000.0,Auto Loan,340000.0,60,8.86,7035.0,407.0,Business Expansion,Rejected,2022-08-18 01:58:56.921151,0.512
PKB10713,53.0,Male,Islamabad,Blue Area,Self-Employed,107000.0,Business Loan,330000.0,60,18.43,8457.0,666.0,Electronics,Approved,2024-06-14 00:43:15.244055,0.948
PKB10714,62.0,Female,Lahore,Johar Town,Salaried,219000.0,Personal Loan,240000.0,12,16.95,21883.0,537.0,Home Renovation,Approved,2021-04-30 18:35:35.669586,1.199
PKB10715,24.0,Male,Lahore,DHA,Self-Employed,111000.0,Business Loan,520000.0,120,16.34,8821.0,571.0,Electronics,Rejected,2023-07-06 16:13:12.991239,0.954
PKB10716,49.0,Male,Sialkot,Paris Road,Business Owner,179000.0,Business Loan,450000.0,36,18.51,16384.0,534.0,Business Expansion,Approved,2023-03-10 11:57:17.797246,1.098
PKB10717,31.0,Male,Peshawar,Saddar,Freelancer,95000.0,Education Loan,300000.0,24,17.62,14922.0,757.0,Business Expansion,Approved,2024-03-11 19:22:27.183979,1.885
PKB10718,56.0,Female,Hyderabad,Latifabad,Self-Employed,69000.0,Personal Loan,2940000.0,12,11.28%,260226.0,621.0,Wedding,Approved,2021-10-04 06:43:42.277847,45.257
PKB10719,50.0,Female,Karachi,Gulshan,Salaried,240000.0,Education Loan,1060000.0,36,13.26,35848.0,695.0,Medical,Approved,2024-01-19 02:33:11.489361,1.792
PKB10720,36.0,Female,Multan,Husain Agahi,Business Owner,64000.0,Home Loan,970000.0,48,10.2,24695.0,743.0,Home Renovation,Rejected,2024-04-11 03:36:16.220275,4.63
PKB10721,54.0,Male,Sialkot,Kashmir Road,Salaried,121000.0,Auto Loan,2220000.0,60,10.25,47442.0,,Education,Approved,2021-03-21 20:23:43.779724,4.705
PKB10722,28.0,Male,Karachi,Gulshan,Government,157000.0,Personal Loan,870000.0,84,17.63,18097.0,506.0,Vehicle Purchase,Rejected,2022-06-19 23:50:59.324155,1.383
PKB10723,33.0,Male,Karachi,DHA,Self-Employed,164000.0,Personal Loan,430000.0,24,20.09,21904.0,599.0,Education,Approved,2021-02-19 12:09:54.743429,1.603
PKB10724,,Male,Multan,Cantt,Salaried,49000.0,Auto Loan,220000.0,84,21.5,5086.0,549.0,Electronics,Defaulted,2022-05-25 10:36:11.714643,1.246
PKB10725,42.0,Male,RAWALPINDI,Satellite Town,Salaried,,Home Loan,420000.0,60,16.98,10434.0,572.0,Business Expansion,Approved,2021-05-16 17:52:20.425531,0.673
PKB10726,52.0,Female,Peshawar,University Town,Salaried,55000.0,Personal Loan,2090000.0,120,10.99,28778.0,611.0,Home Renovation,Approved,2023-03-13 16:36:38.748435,6.279
PKB10727,45.0,Male,Karachi,Saddar,Government,161000.0,Personal Loan,300000.0,120,9.93,3953.0,,Travel,Approved,2022-09-30 04:50:09.762202,0.295
PKB10728,41.0,Female,Multan,Gulgasht,Freelancer,136000.0,Auto Loan,930000.0,84,19.47,20356.0,659.0,Home Renovation,Rejected,2022-03-04 23:52:47.459324,1.796
PKB10729,58.0,Male,Karachi,Clifton,Salaried,,Personal Loan,1500000.0,48,16.31,42749.0,672.0,Home Renovation,Rejected,2023-09-03 18:21:10.588235,3.186
PKB10730,25.0,Female,Karachi,Gulshan,Business Owner,48000.0,Business Loan,890000.0,36,16.85,31665.0,607.0,Medical,Defaulted,2022-03-19 08:49:51.739674,7.916
PKB10731,49.0,Male,Karachi,Saddar,Salaried,140000.0,Personal Loan,960000.0,48,19.05,28729.0,658.0,Education,Approved,2023-09-13 08:19:13.441802,2.462
PKB10732,41.0,Male,Peshawar,Hayatabad,Self-Employed,189000.0,Personal Loan,1150000.0,84,17.99,24164.0,567.0,Medical,Rejected,2023-04-05 01:12:05.406758,1.534
PKB10733,45.0,Male,Faisalabad,Peoples Colony,Salaried,111000.0,Home Loan,950000.0,48,19.77,28793.0,,Travel,Approved,2024-01-30 06:50:54.818523,3.113
PKB10734,53.0,Male,Islamabad,Blue Area,Freelancer,60000.0,Home Loan,2250000.0,60,9.26,46991.0,566.0,Travel,Approved,2022-03-28 22:47:54.593241,9.398
PKB10735,62.0,Male,Lahore,DHA,Government,171000.0,Home Loan,350000.0,24,18.59,17573.0,733.0,Wedding,Approved,2021-06-12 21:26:48.510638,1.233
PKB10736,57.0,Male,Quetta,Airport Road,Government,106000.0,Home Loan,860000.0,48,19.99,26166.0,479.0,Electronics,Rejected,2023-08-01 05:28:00.600750,2.962
PKB10737,55.0,Male,Lahore,Johar Town,Business Owner,36000.0,Education Loan,200000.0,60,12.36,4485.0,583.0,Vehicle Purchase,Rejected,2021-03-29 20:02:06.157697,1.495
PKB10738,57.0,Female,Peshawar,Hayatabad,Government,58000.0,Auto Loan,170000.0,24,17.15,8417.0,588.0,Wedding,Defaulted,2021-01-24 22:55:07.133917,1.741
PKB10739,23.0,Female,Lahore,Johar Town,Freelancer,72000.0,Personal Loan,690000.0,120,12.74,10197.0,646.0,Business Expansion,Approved,2021-10-01 02:04:21.326658,1.7
PKB10740,36.0,Female,Lahore,Model Town,Government,244000.0,Home Loan,1070000.0,36,21.43,40549.0,701.0,Medical,Rejected,2022-12-06 06:36:29.737171,1.994
PKB10741,55.0,Male,Islamabad,G-9,Freelancer,219000.0,Business Loan,2280000.0,84,8.95,36625.0,501.0,Medical,Rejected,2023-04-25 19:27:51.589486,2.007
PKB10742,57.0,Male,Lahore,DHA,Self-Employed,219000.0,Home Loan,3970000.0,120,16.33,67321.0,514.0,Wedding,Rejected,2022-11-25 02:18:46.408010,3.689
PKB10743,27.0,Male,Multan,Gulgasht,Salaried,113000.0,Personal Loan,1840000.0,36,10.75,60022.0,486.0,Business Expansion,Rejected,2021-07-03 15:42:34.693366,6.374
PKB10744,60.0,Male,Islamabad,F-10,Self-Employed,171000.0,Business Loan,1210000.0,120,18.11,21888.0,745.0,Home Renovation,Approved,2023-12-03 19:02:37.697121,1.536
PKB10745,63.0,Male,Karachi,Gulshan,Salaried,50000.0,Auto Loan,820000.0,12,10.87,72423.0,648.0,Business Expansion,Approved,2022-10-04 23:49:11.188986,17.382
PKB10746,33.0,Male,Quetta,Jinnah Road,Self-Employed,99000.0,Auto Loan,250000.0,120,11.68,3541.0,516.0,Education,Rejected,2022-03-09 18:51:48.886107,0.429
PKB10747,24.0,Male,Lahore,Gulberg,Self-Employed,129000.0,Personal Loan,660000.0,60,15.17,15760.0,577.0,Wedding,Closed,2022-01-27 06:20:16.520650,1.466
PKB10748,39.0,Male,Islamabad,F-10,Government,52000.0,Personal Loan,1800000.0,24,20.85,92362.0,,Electronics,Approved,2022-07-10 18:06:45.506883,21.314
PKB10749,61.0,Male,Quetta,Jinnah Road,Salaried,112000.0,Auto Loan,1370000.0,120,11.36,19152.0,593.0,Business Expansion,Approved,2023-08-28 09:02:28.685857,2.052
PKB10750,42.0,Female,Rawalpindi,Satellite Town,Salaried,272000.0,Personal Loan,300000.0,48,10.45,7674.0,587.0,Home Renovation,Defaulted,2021-05-05 13:34:37.096370,0.339
PKB10751,36.0,Female,Karachi,Clifton,Self-Employed,138000.0,Home Loan,1120000.0,36,18.75,40913.0,545.0,Business Expansion,Defaulted,2021-12-29 12:26:07.959949,3.558
PKB10752,,Female,Sialkot,Cantt,Freelancer,171000.0,Home Loan,1060000.0,120,15.26,17271.0,522.0,Medical,Rejected,2021-05-23 03:11:02.327909,1.212
PKB10753,56.0,Female,Rawalpindi,Satellite Town,Salaried,23000.0,Personal Loan,930000.0,24,20.81,47702.0,732.0,Vehicle Purchase,Defaulted,2023-07-13 01:31:54.893617,24.888
PKB10754,47.0,Male,LAHORE,Gulberg,Self-Employed,251000.0,Education Loan,720000.0,60,10.48,15468.0,779.0,Medical,Approved,2023-11-27 09:43:55.794743,0.74
PKB10755,29.0,Female,Karachi,Clifton,Government,88000.0,Business Loan,1160000.0,12,17.22,105919.0,526.0,Electronics,Rejected,2024-02-16 20:27:20.050062,14.444
PKB10756,57.0,Female,MULTAN,Cantt,Government,62000.0,Auto Loan,1190000.0,36,11.64,39321.0,753.0,Travel,Approved,2021-04-22 18:57:13.291614,7.611
PKB10757,51.0,Male,Rawalpindi,Satellite Town,Salaried,89000.0,Personal Loan,470000.0,84,10.62,7954.0,573.0,Vehicle Purchase,Rejected,2021-12-08 18:10:21.777221,1.072
PKB10758,44.0,Male,islamabad,Blue Area,Self-Employed,40000.0,Personal Loan,1000000.0,24,17.73,49794.0,670.0,Travel,Approved,2021-09-19 21:46:37.997496,14.938
PKB10759,63.0,Female,Quetta,Airport Road,Salaried,185000.0,Home Loan,640000.0,84,16.51,12898.0,,Business Expansion,Approved,2021-06-17 16:25:49.937421,0.837
PKB10760,35.0,Male,Multan,Cantt,Freelancer,81000.0,Personal Loan,260000.0,24,18.69,13067.0,606.0,Education,Closed,2023-10-18 11:32:03.904881,1.936
